id_produksi;tanggal;nama_produk;kategori_produk;rating;jumlah_produksi;produk_sempurna;jumlah_cacat;waktu_produksi;penjualan;cabang;Tahun
1908;02/06/2017;Dove;2;5;535;509;26;7;Terjual;5;5
1909;03/06/2017;LUX;2;4;404;394;10;5;Terjual;5;4
1910;04/06/2017;Rexona;2;5;505;483;22;4;Terjual;3;6
1911;05/06/2017;Lifebuoy;2;5;748;718;30;5;Terjual;2;2
1912;06/06/2017;Cif;3;2;565;560;5;6;Terjual;1;3
1913;07/06/2017;Molto;3;4;411;400;11;8;Terjual;2;1
1914;08/06/2017;Rinso;3;4;762;735;27;5;Terjual;5;6
1915;09/06/2017;Sunlight;3;5;426;398;28;5;Terjual;2;2
1916;10/06/2017;Super Pell;3;2;717;702;15;4;Terjual;1;1
1917;11/06/2017;Vixall;3;3;604;594;10;4;Terjual;3;6
1918;12/06/2017;Wipol;3;5;553;534;19;6;Terjual;1;4
1919;13/06/2017;Bango;4;2;731;725;6;5;Tidak Terjual;3;3
1920;14/06/2017;Buavita;4;5;591;576;15;4;Terjual;2;4
1921;15/06/2017;Hellmann's;4;3;554;549;5;5;Terjual;3;5
1922;16/06/2017;Jawara;4;2;431;415;16;6;Terjual;3;5
1923;17/06/2017;Knorr;4;3;588;558;30;4;Terjual;4;2
1924;18/06/2017;Lipton;4;2;753;733;20;5;Terjual;4;3
1925;19/06/2017;Royco;4;2;645;637;8;6;Terjual;5;4
1926;20/06/2017;SariWangi;4;4;653;632;21;6;Terjual;2;3
1927;21/06/2017;TheVegetarianButcher;4;5;795;770;25;6;Terjual;3;2
1928;22/06/2017;Cornetto;5;2;756;740;16;8;Terjual;2;2
1929;23/06/2017;Feast;5;3;767;752;15;5;Terjual;4;5
1930;24/06/2017;Magnum;5;3;490;467;23;6;Tidak Terjual;2;5
1931;25/06/2017;Paddle Pop;5;3;451;450;1;7;Terjual;2;4
1932;26/06/2017;Populaire;5;3;751;745;6;8;Terjual;5;3
1933;27/06/2017;Seru;5;4;501;486;15;7;Tidak Terjual;3;6
1934;28/06/2017;Viennetta;5;5;407;395;12;5;Terjual;3;6
1935;29/06/2017;Wall's;5;5;677;669;8;8;Terjual;3;2
1936;30/06/2017;Citra;1;2;615;612;3;8;Terjual;2;2
1937;01/07/2017;Clear;1;3;528;514;14;8;Terjual;5;2
1938;02/07/2017;Clean Men;1;2;778;768;10;5;Terjual;5;4
1939;03/07/2017;Simple;1;5;711;688;23;6;Terjual;5;5
1940;04/07/2017;Zwitsal;1;4;439;433;6;5;Terjual;3;5
1941;05/07/2017;Glow & Lovely;1;3;771;749;22;8;Terjual;3;1
1942;06/07/2017;Love Beauty & Planet;1;5;476;457;19;5;Terjual;2;3
1943;07/07/2017;Pepsodent;1;2;784;758;26;8;Terjual;2;2
1944;08/07/2017;Pond's;1;4;538;518;20;5;Terjual;1;4
1945;09/07/2017;Pond's Men;1;2;672;648;24;6;Terjual;4;1
1946;10/07/2017;Sunsilk;1;4;645;635;10;7;Terjual;2;4
1947;11/07/2017;TRESemme;1;4;687;669;18;4;Terjual;5;2
1948;12/07/2017;Unilever Professional;1;2;540;513;27;8;Terjual;1;3
1949;13/07/2017;Vaseline Men;1;2;621;619;2;5;Terjual;1;4
1950;14/07/2017;St. Ives;2;2;753;727;26;7;Terjual;1;3
1951;15/07/2017;AXE;2;5;604;597;7;6;Terjual;1;4
1952;16/07/2017;Close Up;2;2;401;385;16;7;Terjual;4;5
1953;17/07/2017;Dove;2;4;475;470;5;8;Terjual;2;5
1954;18/07/2017;LUX;2;3;514;494;20;8;Terjual;5;5
1955;19/07/2017;Rexona;2;3;764;745;19;8;Terjual;4;5
1956;20/07/2017;Lifebuoy;2;3;679;653;26;4;Terjual;1;2
1957;21/07/2017;Cif;3;5;495;474;21;6;Terjual;2;5
1958;22/07/2017;Molto;3;4;575;547;28;6;Terjual;5;5
1959;23/07/2017;Rinso;3;5;407;390;17;6;Terjual;2;1
1960;24/07/2017;Sunlight;3;2;603;589;14;8;Terjual;1;6
1961;25/07/2017;Super Pell;3;2;773;752;21;4;Terjual;3;1
1962;26/07/2017;Vixall;3;5;627;626;1;5;Terjual;5;1
1963;27/07/2017;Wipol;3;4;673;650;23;8;Terjual;5;4
1964;28/07/2017;Bango;4;3;442;423;19;8;Terjual;3;3
1965;29/07/2017;Buavita;4;3;534;518;16;8;Terjual;5;6
1966;30/07/2017;Hellmann's;4;4;785;773;12;7;Terjual;1;2
1967;31/07/2017;Jawara;4;2;434;404;30;5;Terjual;4;2
1968;01/08/2017;Knorr;4;3;447;435;12;8;Terjual;4;1
1969;02/08/2017;Lipton;4;4;626;622;4;7;Terjual;4;2
1970;03/08/2017;Royco;4;4;518;496;22;8;Terjual;2;4
1971;04/08/2017;SariWangi;4;5;695;676;19;7;Terjual;2;6
1972;05/08/2017;TheVegetarianButcher;4;4;642;633;9;6;Terjual;4;6
1973;06/08/2017;Cornetto;5;4;600;598;2;7;Terjual;3;3
1974;07/08/2017;Feast;5;5;546;544;2;6;Terjual;2;3
1975;08/08/2017;Magnum;5;5;609;584;25;7;Terjual;5;6
1976;09/08/2017;Paddle Pop;5;4;669;661;8;8;Terjual;2;3
1977;10/08/2017;Populaire;5;3;433;421;12;4;Terjual;2;2
1978;11/08/2017;Seru;5;2;463;439;24;6;Tidak Terjual;4;2
1979;12/08/2017;Viennetta;5;3;550;526;24;8;Terjual;3;3
1980;13/08/2017;Wall's;5;4;486;457;29;6;Terjual;1;2
1981;14/08/2017;Citra;1;4;766;753;13;8;Terjual;2;1
1982;15/08/2017;Clear;1;2;525;509;16;4;Terjual;5;5
1983;16/08/2017;Clean Men;1;3;738;725;13;8;Terjual;5;4
1984;17/08/2017;Simple;1;4;426;415;11;7;Terjual;4;5
1985;18/08/2017;Zwitsal;1;2;438;420;18;8;Terjual;4;6
1986;19/08/2017;Glow & Lovely;1;4;658;634;24;6;Terjual;1;3
1987;20/08/2017;Love Beauty & Planet;1;2;549;542;7;4;Terjual;1;5
1988;21/08/2017;Pepsodent;1;3;502;497;5;4;Tidak Terjual;2;6
1989;22/08/2017;Pond's;1;4;453;443;10;7;Terjual;3;4
1990;23/08/2017;Pond's Men;1;5;571;559;12;4;Terjual;5;6
1991;24/08/2017;Sunsilk;1;3;640;639;1;4;Terjual;1;2
1992;25/08/2017;TRESemme;1;2;483;458;25;7;Terjual;2;3
1993;26/08/2017;Unilever Professional;1;2;602;594;8;5;Terjual;5;5
1994;27/08/2017;Vaseline Men;1;3;672;664;8;8;Terjual;4;5
1995;28/08/2017;St. Ives;2;4;605;600;5;5;Terjual;4;6
1996;29/08/2017;AXE;2;5;421;393;28;4;Terjual;4;2
1997;30/08/2017;Close Up;2;4;785;756;29;8;Terjual;5;6
1998;31/08/2017;Dove;2;3;557;539;18;5;Terjual;3;3
1999;01/09/2017;LUX;2;4;432;417;15;5;Terjual;2;1
2000;02/09/2017;Rexona;2;3;615;596;19;6;Terjual;4;2
2001;03/09/2017;Lifebuoy;2;4;592;586;6;7;Terjual;2;5
2002;04/09/2017;Cif;3;2;458;434;24;8;Terjual;3;6
2003;05/09/2017;Molto;3;3;653;650;3;6;Terjual;5;4
2004;06/09/2017;Rinso;3;3;737;725;12;4;Terjual;3;3
2005;07/09/2017;Sunlight;3;2;756;755;1;7;Terjual;4;4
2006;08/09/2017;Super Pell;3;4;496;487;9;5;Terjual;1;1
2007;09/09/2017;Vixall;3;4;519;492;27;5;Terjual;3;3
2008;10/09/2017;Wipol;3;5;477;464;13;5;Terjual;1;3
2009;11/09/2017;Bango;4;4;450;424;26;6;Terjual;1;2
2010;12/09/2017;Buavita;4;4;548;533;15;4;Terjual;3;1
2011;13/09/2017;Hellmann's;4;4;644;637;7;5;Terjual;1;4
2012;14/09/2017;Jawara;4;5;610;604;6;7;Terjual;3;1
2013;15/09/2017;Knorr;4;2;525;501;24;7;Terjual;1;5
2014;16/09/2017;Lipton;4;2;427;404;23;5;Terjual;3;1
2015;17/09/2017;Royco;4;2;492;489;3;4;Tidak Terjual;2;6
2016;18/09/2017;SariWangi;4;3;568;566;2;6;Terjual;1;4
2017;19/09/2017;TheVegetarianButcher;4;4;571;560;11;5;Terjual;3;4
2018;20/09/2017;Cornetto;5;2;794;769;25;6;Terjual;2;3
2019;21/09/2017;Feast;5;3;608;590;18;7;Terjual;1;5
2020;22/09/2017;Magnum;5;3;521;520;1;8;Terjual;5;3
2021;23/09/2017;Paddle Pop;5;2;595;591;4;4;Terjual;1;2
2022;24/09/2017;Populaire;5;4;793;769;24;8;Terjual;1;3
2023;25/09/2017;Seru;5;4;795;784;11;5;Terjual;4;1
2024;26/09/2017;Viennetta;5;2;774;748;26;5;Terjual;3;3
2025;27/09/2017;Wall's;5;4;784;769;15;7;Terjual;2;6
2026;28/09/2017;Citra;1;3;608;593;15;4;Terjual;1;5
2027;29/09/2017;Clear;1;4;663;634;29;5;Terjual;3;4
2028;30/09/2017;Clean Men;1;4;772;762;10;8;Terjual;4;5
2029;01/10/2017;Simple;1;2;456;441;15;8;Terjual;1;2
2030;02/10/2017;Zwitsal;1;3;688;671;17;7;Terjual;5;1
2031;03/10/2017;Glow & Lovely;1;2;707;689;18;8;Terjual;5;5
2032;04/10/2017;Love Beauty & Planet;1;3;706;677;29;7;Terjual;5;2
2033;05/10/2017;Pepsodent;1;2;626;619;7;4;Terjual;5;3
2034;06/10/2017;Pond's;1;2;642;619;23;8;Terjual;5;6
2035;07/10/2017;Pond's Men;1;3;462;455;7;6;Terjual;2;5
2036;08/10/2017;Sunsilk;1;5;428;419;9;4;Terjual;3;6
2037;09/10/2017;TRESemme;1;4;480;468;12;7;Terjual;4;5
2038;10/10/2017;Unilever Professional;1;4;776;751;25;4;Tidak Terjual;3;1
2039;11/10/2017;Vaseline Men;1;4;499;470;29;4;Terjual;4;5
2040;12/10/2017;St. Ives;2;2;646;637;9;5;Terjual;3;2
2041;13/10/2017;AXE;2;4;505;497;8;4;Terjual;2;2
2042;14/10/2017;Close Up;2;3;721;707;14;7;Tidak Terjual;2;4
2043;15/10/2017;Dove;2;4;607;578;29;5;Terjual;2;2
2044;16/10/2017;LUX;2;2;720;713;7;4;Terjual;5;2
2045;17/10/2017;Rexona;2;2;473;472;1;6;Terjual;3;5
2046;18/10/2017;Lifebuoy;2;2;652;639;13;7;Terjual;3;1
2047;19/10/2017;Cif;3;4;634;618;16;7;Terjual;2;4
2048;20/10/2017;Molto;3;5;669;663;6;5;Terjual;1;5
2049;21/10/2017;Rinso;3;3;419;402;17;5;Terjual;4;3
2050;22/10/2017;Sunlight;3;4;789;771;18;4;Terjual;2;4
2051;23/10/2017;Super Pell;3;3;628;598;30;8;Terjual;5;2
2052;24/10/2017;Vixall;3;5;444;439;5;5;Terjual;1;3
2053;25/10/2017;Wipol;3;3;737;736;1;8;Terjual;4;6
2054;26/10/2017;Bango;4;3;645;615;30;7;Terjual;2;2
2055;27/10/2017;Buavita;4;2;630;614;16;8;Terjual;1;6
2056;28/10/2017;Hellmann's;4;5;423;414;9;8;Terjual;4;3
2057;29/10/2017;Jawara;4;3;588;573;15;6;Terjual;5;4
2058;30/10/2017;Knorr;4;5;510;497;13;5;Terjual;1;4
2059;31/10/2017;Lipton;4;3;669;657;12;7;Terjual;5;1
2060;01/11/2017;Royco;4;4;598;591;7;7;Terjual;5;3
2061;02/11/2017;SariWangi;4;4;593;565;28;4;Terjual;2;6
2062;03/11/2017;TheVegetarianButcher;4;3;679;665;14;8;Terjual;3;6
2063;04/11/2017;Cornetto;5;5;416;390;26;5;Terjual;5;2
2064;05/11/2017;Feast;5;4;734;712;22;8;Terjual;1;2
2065;06/11/2017;Magnum;5;5;542;524;18;7;Terjual;1;1
2066;07/11/2017;Paddle Pop;5;2;471;458;13;8;Terjual;5;4
2067;08/11/2017;Populaire;5;3;758;748;10;6;Terjual;1;1
2068;09/11/2017;Seru;5;4;584;575;9;8;Terjual;2;2
2069;10/11/2017;Viennetta;5;5;720;697;23;8;Terjual;3;2
2070;11/11/2017;Wall's;5;4;567;547;20;8;Terjual;4;6
2071;12/11/2017;Citra;1;4;734;730;4;4;Terjual;2;3
2072;13/11/2017;Clear;1;2;476;469;7;5;Terjual;1;2
2073;14/11/2017;Clean Men;1;4;459;442;17;6;Terjual;5;3
2074;15/11/2017;Simple;1;3;418;404;14;5;Terjual;2;4
2075;16/11/2017;Zwitsal;1;2;731;726;5;6;Terjual;1;1
2076;17/11/2017;Glow & Lovely;1;2;667;647;20;8;Terjual;1;5
2077;18/11/2017;Love Beauty & Planet;1;5;507;479;28;7;Terjual;4;5
2078;19/11/2017;Pepsodent;1;2;495;486;9;6;Terjual;2;4
2079;20/11/2017;Pond's;1;4;419;391;28;4;Terjual;1;6
2080;21/11/2017;Pond's Men;1;4;551;532;19;7;Terjual;5;4
2081;22/11/2017;Sunsilk;1;5;585;567;18;5;Terjual;5;2
2082;23/11/2017;TRESemme;1;3;540;519;21;4;Terjual;4;5
2083;24/11/2017;Unilever Professional;1;2;506;504;2;4;Terjual;5;1
2084;25/11/2017;Vaseline Men;1;3;658;636;22;4;Tidak Terjual;2;5
2085;26/11/2017;St. Ives;2;2;523;514;9;6;Tidak Terjual;5;2
2086;27/11/2017;AXE;2;3;773;762;11;4;Terjual;5;4
2087;28/11/2017;Close Up;2;4;775;745;30;7;Terjual;1;1
2088;29/11/2017;Dove;2;3;495;489;6;4;Terjual;3;2
2089;30/11/2017;LUX;2;4;741;739;2;6;Terjual;5;4
2090;01/12/2017;Rexona;2;3;492;483;9;8;Terjual;1;2
2091;02/12/2017;Lifebuoy;2;5;735;721;14;5;Terjual;1;6
2092;03/12/2017;Cif;3;2;408;383;25;6;Terjual;1;2
2093;04/12/2017;Molto;3;5;575;569;6;7;Terjual;4;4
2094;05/12/2017;Rinso;3;3;591;582;9;4;Terjual;5;3
2095;06/12/2017;Sunlight;3;2;548;525;23;6;Tidak Terjual;4;3
2096;07/12/2017;Super Pell;3;3;562;561;1;7;Terjual;4;4
2097;08/12/2017;Vixall;3;4;480;451;29;8;Terjual;2;5
2098;09/12/2017;Wipol;3;2;406;385;21;4;Terjual;3;6
2099;10/12/2017;Bango;4;5;504;496;8;5;Terjual;3;5
2100;11/12/2017;Buavita;4;4;697;679;18;6;Terjual;5;6
2101;12/12/2017;Hellmann's;4;3;417;390;27;5;Terjual;3;2
2102;13/12/2017;Jawara;4;5;495;478;17;8;Terjual;5;5
2103;14/12/2017;Knorr;4;3;648;639;9;6;Terjual;3;6
2104;15/12/2017;Lipton;4;2;475;445;30;4;Terjual;3;6
2105;16/12/2017;Royco;4;3;586;567;19;6;Terjual;2;5
2106;17/12/2017;SariWangi;4;5;418;415;3;8;Terjual;5;2
2107;18/12/2017;TheVegetarianButcher;4;5;670;664;6;8;Terjual;5;4
2108;19/12/2017;Cornetto;5;2;504;481;23;6;Terjual;1;4
2109;20/12/2017;Feast;5;5;574;550;24;5;Terjual;4;6
2110;21/12/2017;Magnum;5;3;416;402;14;8;Terjual;4;6
2111;22/12/2017;Paddle Pop;5;5;613;605;8;6;Terjual;1;3
2112;23/12/2017;Populaire;5;5;787;783;4;7;Terjual;1;5
2113;24/12/2017;Seru;5;2;772;766;6;7;Terjual;4;1
2114;25/12/2017;Viennetta;5;2;553;536;17;6;Terjual;5;6
2115;26/12/2017;Wall's;5;3;524;518;6;8;Tidak Terjual;3;4
2116;27/12/2017;Citra;1;5;691;664;27;4;Terjual;4;4
2117;28/12/2017;Clear;1;4;790;763;27;8;Terjual;2;6
2118;29/12/2017;Clean Men;1;3;643;638;5;5;Terjual;4;1
2119;30/12/2017;Simple;1;2;462;447;15;7;Terjual;3;1
2120;31/12/2017;Zwitsal;1;3;406;389;17;5;Tidak Terjual;1;2
